Observer;Tone complexity;Session;Practice or main experiment;Chord consonance;Chord shape index;Starting pitch;Probe correctness;Probe consonance;Probe index;Response yes/no;Response accuracy;Response time;Probe amplitude correction
NF;1;2;1;0;9;3;0;NaN;1;1;0;0.7797;0
NF;1;2;1;1;2;4;0;1;1;1;0;0.49153;0
NF;1;2;1;0;9;3;1;NaN;1;1;1;0.71264;0
NF;1;2;1;0;9;4;0;NaN;3;0;1;0.66751;0
NF;1;2;1;1;1;5;0;0;2;0;1;0.87861;0
NF;1;2;1;0;6;3;1;NaN;5;1;1;1.4323;0
NF;1;2;1;0;8;4;0;NaN;3;1;0;4.573;0
NF;1;2;1;0;7;4;0;NaN;3;0;1;0.64491;0
NF;1;2;1;1;3;5;0;1;2;0;1;0.85409;0
NF;1;2;1;0;8;2;0;NaN;3;0;1;0.74971;0
NF;1;2;1;1;2;5;0;1;1;1;0;0.99553;0
NF;1;2;1;1;4;3;1;NaN;4;0;0;0.8088;0
NF;1;2;1;0;6;4;1;NaN;5;1;1;0.68534;0
NF;1;2;1;1;4;1;1;NaN;5;1;1;0.91357;0
NF;1;2;1;0;8;2;0;NaN;2;1;0;1.0509;0
NF;1;2;1;1;1;5;0;1;2;1;0;0.72838;0
NF;1;2;1;1;5;3;1;NaN;3;1;1;0.72478;0
NF;1;2;1;0;9;4;0;NaN;1;0;1;0.62226;0
NF;1;2;1;1;3;5;1;NaN;5;1;1;0.94972;0
NF;1;2;1;1;1;3;0;0;3;0;1;0.86817;0
NF;1;2;1;1;2;3;0;0;2;0;1;0.85275;0
NF;1;2;1;0;7;1;0;NaN;3;1;0;0.95632;0
NF;1;2;1;1;5;5;0;1;1;0;1;1.3071;0
NF;1;2;1;0;6;1;0;NaN;1;1;0;0.80222;0
NF;1;2;1;0;9;1;1;NaN;4;0;0;1.8357;0
NF;1;2;1;1;5;5;0;1;2;1;0;0.99634;0
NF;1;2;1;1;5;4;0;0;3;1;0;0.77379;0
NF;1;2;1;0;10;3;1;NaN;2;1;1;0.78426;0
NF;1;2;1;0;6;1;1;NaN;1;1;1;0.94986;0
NF;1;2;1;0;10;2;0;NaN;2;0;1;0.77207;0
NF;1;2;1;0;10;2;0;NaN;3;0;1;0.50196;0
NF;1;2;1;1;3;1;0;1;2;0;1;0.58125;0
NF;1;2;1;0;6;3;0;NaN;3;0;1;0.99745;0
NF;1;2;1;0;8;3;1;NaN;3;1;1;0.73784;0
NF;1;2;1;0;8;1;1;NaN;2;1;1;0.69526;0
NF;1;2;1;0;8;5;1;NaN;4;1;1;0.75343;0
NF;1;2;1;0;7;1;1;NaN;4;1;1;757;0
NF;1;2;1;0;6;2;1;NaN;2;1;1;0.69155;0
NF;1;2;1;0;8;4;1;NaN;1;1;1;0.5652;0
NF;1;2;1;1;1;2;0;1;2;0;1;0.97731;0
NF;1;2;1;1;3;2;0;1;3;0;1;0.63607;0
NF;1;2;1;0;7;5;1;NaN;5;1;1;0.83673;0
NF;1;2;1;1;2;1;1;NaN;2;1;1;0.54986;0
NF;1;2;1;1;2;5;1;NaN;2;1;1;0.52888;0
NF;1;2;1;1;5;4;0;1;1;1;0;0.58381;0
NF;1;2;1;0;6;4;0;NaN;2;0;1;0.47688;0
NF;1;2;1;1;1;3;0;0;3;0;1;1.5767;0
NF;1;2;1;1;2;4;1;NaN;4;0;0;0.76485;0
NF;1;2;1;1;1;5;1;NaN;5;1;1;0.9558;0
NF;1;2;1;0;7;5;0;NaN;3;0;1;0.6931;0
NF;1;2;1;1;5;2;0;0;2;0;1;0.86038;0
NF;1;2;1;1;5;2;0;0;2;0;1;0.87968;0
NF;1;2;1;0;10;3;0;NaN;3;1;0;0.76381;0
NF;1;2;1;0;9;4;1;NaN;2;0;0;0.57072;0
NF;1;2;1;1;3;3;1;NaN;5;1;1;0.97224;0
NF;1;2;1;0;8;3;0;NaN;2;0;1;0.92962;0
NF;1;2;1;1;1;3;0;1;2;1;0;2.3398;0
NF;1;2;1;1;1;4;1;NaN;4;0;0;0.62606;0
NF;1;2;1;1;1;3;1;NaN;2;1;1;0.72474;0
NF;1;2;1;0;7;4;1;NaN;4;1;1;0.67555;0
NF;1;2;1;1;3;3;1;NaN;3;1;1;0.7963;0
NF;1;2;1;1;3;1;0;1;3;0;1;1.3733;0
NF;1;2;1;1;5;5;0;0;2;1;0;0.67549;0
NF;1;2;1;1;1;3;0;0;3;0;1;1.0283;0
NF;1;2;1;0;10;1;1;NaN;5;0;0;0.78432;0
NF;1;2;1;0;10;3;1;NaN;2;1;1;0.78724;0
NF;1;2;1;1;5;2;0;1;3;0;1;0.77174;0
NF;1;2;1;1;1;2;1;NaN;3;1;1;0.61119;0
NF;1;2;1;1;3;2;1;NaN;1;1;1;0.51427;0
NF;1;2;1;0;10;1;1;NaN;1;1;1;0.6027;0
NF;1;2;1;0;7;1;0;NaN;3;0;1;0.91578;0
NF;1;2;1;0;9;3;0;NaN;2;0;1;0.70405;0
NF;1;2;1;0;7;3;1;NaN;4;1;1;0.66144;0
NF;1;2;1;1;4;4;0;1;1;1;0;0.47711;0
NF;1;2;1;1;4;5;1;NaN;2;0;0;0.66749;0
NF;1;2;1;1;1;3;1;NaN;3;1;1;0.72924;0
NF;1;2;1;0;7;5;1;NaN;3;1;1;0.70157;0
NF;1;2;1;1;1;1;0;0;3;0;1;0.62123;0
NF;1;2;1;1;2;3;1;NaN;1;0;0;0.6985;0
NF;1;2;1;0;8;3;0;NaN;3;0;1;1.1383;0
NF;1;2;1;0;6;3;1;NaN;3;0;0;0.49104;0
NF;1;2;1;0;6;3;0;NaN;2;1;0;0.7724;0
NF;1;2;1;1;2;3;0;0;2;1;0;1.007;0
NF;1;2;1;1;5;1;0;0;1;1;0;0.59891;0
NF;1;2;1;0;10;2;0;NaN;2;0;1;1.0449;0
NF;1;2;1;0;9;1;0;NaN;3;0;1;0.6364;0
NF;1;2;1;1;1;3;1;NaN;3;1;1;0.56261;0
NF;1;2;1;0;7;5;0;NaN;1;1;0;0.62762;0
NF;1;2;1;0;7;3;0;NaN;2;0;1;0.42777;0
NF;1;2;1;1;3;1;1;NaN;2;1;1;2.7461;0
NF;1;2;1;1;4;4;0;1;1;0;1;0.86833;0
NF;1;2;1;0;9;3;0;NaN;2;0;1;0.93173;0
NF;1;2;1;1;4;4;0;0;2;1;0;0.89706;0
NF;1;2;1;0;10;2;1;NaN;3;1;1;0.85986;0
NF;1;2;1;0;9;4;0;NaN;3;1;0;1.0758;0
NF;1;2;1;0;6;5;1;NaN;5;1;1;0.69107;0
NF;1;2;1;0;10;5;1;NaN;3;0;0;0.9917;0
NF;1;2;1;0;8;1;1;NaN;1;1;1;0.85165;0
NF;1;2;1;1;2;5;1;NaN;3;1;1;0.60322;0
NF;1;2;1;0;10;5;1;NaN;1;1;1;0.77782;0
NF;1;2;1;0;8;4;0;NaN;3;0;1;0.86821;0
NF;1;2;1;0;6;4;1;NaN;2;0;0;0.88797;0
NF;1;2;1;0;9;4;0;NaN;1;0;1;1.3757;0
NF;1;2;1;0;10;5;1;NaN;4;0;0;1.1419;0
NF;1;2;1;0;10;4;1;NaN;5;1;1;0.73758;0
NF;1;2;1;0;6;4;0;NaN;2;1;0;0.69214;0
NF;1;2;1;1;4;1;1;NaN;4;0;0;0.7073;0
NF;1;2;1;1;1;4;1;NaN;4;1;1;0.88356;0
NF;1;2;1;1;1;5;0;0;3;0;1;0.85338;0
NF;1;2;1;1;2;4;1;NaN;2;0;0;2.0529;0
NF;1;2;1;1;3;1;0;1;1;0;1;1.066;0
NF;1;2;1;0;6;3;0;NaN;3;0;1;0.97102;0
NF;1;2;1;0;6;1;0;NaN;2;1;0;0.74696;0
NF;1;2;1;1;1;5;0;0;2;1;0;1.3339;0
NF;1;2;1;1;2;1;0;0;2;0;1;0.67899;0
NF;1;2;1;1;3;2;1;NaN;5;1;1;0.62926;0
NF;1;2;1;1;3;5;0;0;3;1;0;0.69339;0
NF;1;2;1;1;1;2;0;0;1;1;0;1.0686;0
NF;1;2;1;0;7;3;1;NaN;1;0;0;0.74721;0
NF;1;2;1;0;10;3;0;NaN;3;0;1;0.78764;0
NF;1;2;1;1;4;1;1;NaN;2;1;1;0.7697;0
NF;1;2;1;0;9;4;0;NaN;2;0;1;0.56107;0
NF;1;2;1;0;9;4;0;NaN;1;0;1;0.7061;0
NF;1;2;1;0;10;2;0;NaN;1;0;1;0.8049;0
NF;1;2;1;1;4;4;0;0;1;0;1;0.66543;0
NF;1;2;1;1;1;2;0;0;3;1;0;0.82041;0
NF;1;2;1;1;3;3;1;NaN;1;1;1;1.1376;0
NF;1;2;1;0;8;1;0;NaN;2;0;1;701;0
NF;1;2;1;1;2;5;0;1;3;1;0;0.72469;0
NF;1;2;1;0;10;1;1;NaN;1;1;1;0.94505;0
NF;1;2;1;0;7;2;1;NaN;3;0;0;0.85234;0
NF;1;2;1;0;7;3;0;NaN;3;0;1;1.1998;0
NF;1;2;1;0;9;1;0;NaN;1;1;0;0.81569;0
NF;1;2;1;0;8;2;0;NaN;2;1;0;0.89811;0
NF;1;2;1;0;10;5;0;NaN;1;0;1;1.3809;0
NF;1;2;1;0;7;2;1;NaN;4;1;1;0.92621;0
NF;1;2;1;1;2;1;1;NaN;4;1;1;0.99487;0
NF;1;2;1;1;1;1;0;1;3;0;1;0.79935;0
NF;1;2;1;1;3;4;0;1;1;1;0;0.76585;0
NF;1;2;1;1;4;2;1;NaN;3;0;0;0.66093;0
NF;1;2;1;0;8;5;0;NaN;2;0;1;1.1085;0
NF;1;2;1;0;7;5;1;NaN;5;1;1;0.67784;0
NF;1;2;1;1;4;1;1;NaN;5;1;1;1.9695;0
NF;1;2;1;0;7;1;1;NaN;2;1;1;0.91539;0
NF;1;2;1;0;10;5;1;NaN;3;0;0;0.98858;0
NF;1;2;1;0;10;3;1;NaN;1;1;1;1.006;0
NF;1;2;1;1;3;1;0;1;1;0;1;0.94698;0
NF;1;2;1;0;9;2;1;NaN;4;0;0;1.1773;0
NF;1;2;1;0;6;5;1;NaN;5;1;1;0.67158;0
NF;1;2;1;1;2;4;0;0;1;1;0;0.68546;0
NF;1;2;1;0;6;3;1;NaN;1;0;0;2.956;0
NF;1;2;1;1;4;5;0;0;3;0;1;0.94054;0
NF;1;2;1;0;8;3;1;NaN;3;0;0;0.87184;0
NF;1;2;1;0;9;3;0;NaN;3;1;0;0.87549;0
NF;1;2;1;1;4;1;0;1;1;1;0;0.65012;0
NF;1;2;1;0;7;3;1;NaN;1;1;1;1.2548;0
NF;1;2;1;1;5;3;1;NaN;2;0;0;0.63684;0
NF;1;2;1;1;5;1;0;1;1;1;0;0.97896;0
NF;1;2;1;0;10;2;0;NaN;1;0;1;0.9209;0
NF;1;2;1;0;8;5;1;NaN;5;1;1;0.84512;0
NF;1;2;1;1;2;3;1;NaN;3;0;0;0.98043;0
NF;1;2;1;0;9;5;1;NaN;3;0;0;1.0876;0
NF;1;2;1;1;2;4;1;NaN;3;1;1;0.75701;0
NF;1;2;1;0;9;3;1;NaN;5;0;0;1.0486;0
NF;1;2;1;1;1;5;0;1;3;0;1;0.68313;0
NF;1;2;1;1;1;1;1;NaN;2;1;1;1.0979;0
NF;1;2;1;0;10;4;0;NaN;1;0;1;0.55704;0
NF;1;2;1;1;4;1;0;1;1;1;0;0.83519;0
NF;1;2;1;1;3;1;0;0;1;0;1;0.70587;0
NF;1;2;1;0;8;5;0;NaN;3;0;1;1.7004;0
NF;1;2;1;0;10;1;1;NaN;5;0;0;1.1834;0
NF;1;2;1;0;10;4;0;NaN;1;0;1;1.0545;0
NF;1;2;1;0;9;2;0;NaN;3;0;1;1.82;0
NF;1;2;1;0;6;3;1;NaN;1;1;1;2.0541;0
NF;1;2;1;1;5;3;1;NaN;3;0;0;0.81388;0
NF;1;2;1;1;3;3;0;0;1;1;0;1.0029;0
NF;1;2;1;0;10;1;1;NaN;4;1;1;2.1806;0
NF;1;2;1;1;3;3;1;NaN;2;1;1;2.101;0
NF;1;2;1;1;4;1;0;0;3;0;1;0.9493;0
NF;1;2;1;0;7;4;0;NaN;3;1;0;0.93709;0
NF;1;2;1;1;3;2;0;1;1;1;0;0.78789;0
NF;1;2;1;1;1;1;0;1;2;0;1;0.92985;0
NF;1;2;1;0;7;2;1;NaN;4;0;0;0.67611;0
NF;1;2;1;1;4;5;0;1;1;1;0;0.96496;0
NF;1;2;1;1;5;3;0;0;2;0;1;0.79145;0
NF;1;2;1;1;1;2;0;1;1;1;0;1.0427;0
NF;1;2;1;1;4;3;0;1;1;1;0;1.3142;0
NF;1;2;1;0;8;5;0;NaN;3;0;1;0.80731;0
NF;1;2;1;1;3;2;1;NaN;4;0;0;1.6759;0
NF;1;2;1;1;3;1;0;0;2;0;1;0.84451;0
NF;1;2;1;0;7;3;1;NaN;5;1;1;0.8137;0
NF;1;2;1;1;3;2;1;NaN;2;1;1;1.3174;0
NF;1;2;1;1;2;3;1;NaN;3;1;1;0.9015;0
NF;1;2;1;0;10;1;1;NaN;3;1;1;1.1977;0
NF;1;2;1;0;9;5;1;NaN;5;1;1;1.0689;0
NF;1;2;1;1;1;3;1;NaN;2;0;0;0.99564;0
NF;1;2;1;1;4;3;1;NaN;3;0;0;0.73293;0
NF;1;2;1;0;10;3;0;NaN;2;0;1;0.92979;0
NF;1;2;1;0;7;2;0;NaN;3;0;1;0.86802;0
NF;1;2;1;1;2;1;0;0;1;0;1;0.70067;0
NF;1;2;1;0;9;1;1;NaN;5;1;1;0.91651;0
NF;1;2;1;0;10;3;1;NaN;1;1;1;0.77677;0
NF;1;2;1;0;7;3;0;NaN;2;1;0;0.74975;0
NF;1;2;1;0;9;1;0;NaN;2;0;1;0.79015;0
NF;1;2;1;0;7;1;1;NaN;5;1;1;0.78314;0
NF;1;2;1;0;8;1;1;NaN;5;1;1;1.1276;0
NF;1;2;1;0;9;4;1;NaN;3;1;1;0.89281;0
NF;1;2;1;1;3;2;1;NaN;5;1;1;0.97004;0
NF;1;2;1;1;4;3;1;NaN;2;1;1;0.60433;0
NF;1;2;1;0;10;3;0;NaN;2;0;1;0.89101;0
NF;1;2;1;0;10;1;1;NaN;4;0;0;0.83219;0
NF;1;2;1;1;5;3;0;0;3;0;1;1.2058;0
NF;1;2;1;0;6;4;1;NaN;2;1;1;0.76867;0
NF;1;2;1;0;10;4;0;NaN;2;0;1;0.62111;0
NF;1;2;1;1;2;2;1;NaN;1;1;1;0.63176;0
NF;1;2;1;1;2;4;1;NaN;2;0;0;0.67744;0
NF;1;2;1;1;3;2;0;1;1;0;1;1.4676;0
NF;1;2;1;1;2;1;0;1;3;1;0;0.91259;0
NF;1;2;1;1;2;4;1;NaN;4;1;1;1.2283;0
NF;1;2;1;0;6;5;1;NaN;5;1;1;1.1847;0
NF;1;2;1;1;2;1;0;0;2;0;1;2.01;0
NF;1;2;1;1;2;3;0;1;1;0;1;0.89506;0
NF;1;2;1;0;9;3;1;NaN;2;0;0;0.84423;0
NF;1;2;1;1;3;3;1;NaN;5;1;1;0.88823;0
NF;1;2;1;1;4;2;0;1;1;1;0;0.85855;0
NF;1;2;1;1;3;3;1;NaN;3;0;0;0.66914;0
NF;1;2;1;0;6;2;0;NaN;1;1;0;0.9974;0
NF;1;2;1;1;1;2;0;1;2;0;1;0.70597;0
NF;1;2;1;0;9;2;1;NaN;1;1;1;0.93261;0
NF;1;2;1;1;3;1;1;NaN;2;1;1;0.86843;0
NF;1;2;1;1;1;2;1;NaN;1;1;1;0.67458;0
NF;1;2;1;0;6;2;1;NaN;2;0;0;0.69384;0
NF;1;2;1;0;7;4;0;NaN;2;0;1;0.6611;0
NF;1;2;1;1;3;1;1;NaN;2;1;1;0.67681;0
NF;1;2;1;0;7;1;0;NaN;3;0;1;0.58956;0
NF;1;2;1;0;9;2;1;NaN;1;1;1;0.80577;0
NF;1;2;1;0;6;4;1;NaN;4;1;1;1.1647;0
NF;1;2;1;1;3;1;0;0;3;0;1;0.9461;0
NF;1;2;1;0;7;1;1;NaN;5;1;1;0.79724;0
NF;1;2;1;1;3;5;1;NaN;5;1;1;0.64361;0
NF;1;2;1;1;3;4;1;NaN;2;1;1;0.56242;0
NF;1;2;1;0;7;4;0;NaN;3;0;1;0.70197;0
NF;1;2;1;0;8;3;1;NaN;3;1;1;0.67777;0
NF;1;2;1;0;8;1;1;NaN;2;1;1;0.73501;0
NF;1;2;1;1;4;3;0;1;3;1;0;1.1639;0
NF;1;2;1;0;9;3;0;NaN;1;1;0;0.83021;0
NF;1;2;1;0;8;5;1;NaN;2;0;0;0.47376;0
NF;1;2;1;0;10;2;0;NaN;1;1;0;0.85111;0
NF;1;2;1;1;5;3;1;NaN;1;0;0;2.5307;0
NF;1;2;1;0;7;1;1;NaN;1;1;1;0.75533;0
NF;1;2;1;1;5;4;1;NaN;1;0;0;0.85224;0
NF;1;2;1;1;5;2;1;NaN;1;1;1;0.70378;0
NF;1;2;1;1;5;2;0;0;3;0;1;0.71216;0
NF;1;2;1;0;7;2;0;NaN;1;1;0;0.5504;0
NF;1;2;1;0;10;2;1;NaN;3;1;1;1.252;0
NF;1;2;1;1;2;5;0;1;1;1;0;0.97236;0
NF;1;2;1;0;7;5;1;NaN;5;1;1;1.1084;0
NF;1;2;1;0;7;5;1;NaN;1;1;1;1.5892;0
NF;1;2;1;1;3;3;1;NaN;5;1;1;0.86996;0
NF;1;2;1;0;10;5;0;NaN;1;1;0;0.76566;0
NF;1;2;1;0;6;3;1;NaN;3;1;1;1.0342;0
NF;1;2;1;0;9;2;1;NaN;5;0;0;1.1476;0
NF;1;2;1;0;9;1;1;NaN;3;1;1;0.85283;0
NF;1;2;1;0;7;1;0;NaN;3;0;1;0.65787;0
NF;1;2;1;0;8;4;0;NaN;3;0;1;0.51612;0
NF;1;2;1;0;9;4;1;NaN;5;1;1;1.0366;0
NF;1;2;1;1;1;5;0;1;3;1;0;0.71806;0
NF;1;2;1;1;1;2;1;NaN;4;1;1;0.87943;0
NF;1;2;1;1;5;4;1;NaN;1;1;1;0.86276;0
NF;1;2;1;0;10;5;0;NaN;3;0;1;0.93771;0
NF;1;2;1;0;6;3;0;NaN;3;0;1;0.65267;0
NF;1;2;1;1;3;2;0;0;2;0;1;0.73186;0
NF;1;2;1;0;8;1;1;NaN;1;1;1;0.84572;0
NF;1;2;1;1;3;3;0;0;3;0;1;1.4848;0
NF;1;2;1;1;1;5;1;NaN;1;1;1;0.69328;0
NF;1;2;1;1;3;2;0;0;1;0;1;1.0525;0
NF;1;2;1;1;4;1;0;1;3;0;1;1.5484;0
NF;1;2;1;0;7;5;0;NaN;1;0;1;1.1538;0
NF;1;2;1;0;6;5;0;NaN;1;1;0;0.91536;0
NF;1;2;1;1;1;3;0;1;2;0;1;0.84201;0
NF;1;2;1;1;4;4;0;1;2;1;0;0.69711;0
NF;1;2;1;0;8;3;0;NaN;3;0;1;0.63544;0
NF;1;2;1;0;6;3;1;NaN;1;1;1;0.91608;0
NF;1;2;1;0;9;3;1;NaN;2;0;0;0.75489;0
NF;1;2;1;1;2;2;1;NaN;5;1;1;0.80377;0
NF;1;2;1;1;2;3;0;0;1;0;1;1.5812;0
NF;1;2;1;0;7;3;1;NaN;4;1;1;1.1002;0
NF;1;2;1;0;7;4;0;NaN;1;1;0;1.64;0
NF;1;2;1;0;9;4;0;NaN;3;0;1;1.0569;0
NF;1;2;1;1;4;4;0;1;2;1;0;0.97777;0
NF;1;2;1;0;8;1;1;NaN;2;1;1;1.0162;0
NF;1;2;1;0;6;4;1;NaN;2;0;0;0.6708;0
NF;1;2;1;1;1;5;0;0;1;0;1;0.89807;0
NF;1;2;1;1;4;5;1;NaN;3;0;0;0.64473;0
NF;1;2;1;0;6;4;0;NaN;1;1;0;0.73942;0
NF;1;2;1;0;9;5;0;NaN;2;0;1;0.89383;0
NF;1;2;1;0;8;5;1;NaN;5;1;1;875;0
NF;1;2;1;1;1;4;1;NaN;5;1;1;0.93784;0
NF;1;2;1;0;7;1;0;NaN;1;1;0;0.66846;0
NF;1;2;1;0;9;4;0;NaN;1;0;1;0.69824;0
NF;1;2;1;1;4;1;1;NaN;2;1;1;0.86633;0
NF;1;2;1;0;9;4;1;NaN;1;0;0;0.58672;0
NF;1;2;1;1;1;3;0;1;3;1;0;0.72525;0
NF;1;2;1;1;1;5;0;1;3;1;0;1.2602;0
NF;1;2;1;0;7;1;0;NaN;2;1;0;0.99704;0
NF;1;2;1;1;2;2;1;NaN;3;1;1;0.83597;0
NF;1;2;1;0;9;2;0;NaN;2;0;1;0.64806;0
NF;1;2;1;0;9;4;1;NaN;4;1;1;0.94829;0
NF;1;2;1;1;1;2;1;NaN;3;1;1;0.96505;0
NF;1;2;1;1;5;5;1;NaN;1;0;0;0.63392;0
NF;1;2;1;0;7;2;0;NaN;1;1;0;0.73061;0
NF;1;2;1;1;3;4;1;NaN;4;1;1;1.0845;0
NF;1;2;1;0;9;1;0;NaN;1;1;0;0.87905;0
NF;1;2;1;0;10;2;1;NaN;2;1;1;0.65362;0
NF;1;2;1;1;4;4;0;1;3;1;0;0.90642;0
NF;1;2;1;0;9;1;0;NaN;2;0;1;0.78979;0
NF;1;2;1;0;9;3;1;NaN;2;1;1;0.91067;0
NF;1;2;1;1;1;4;0;0;1;0;1;0.90089;0
NF;1;2;1;1;4;1;0;0;3;0;1;0.92516;0
NF;1;2;1;0;7;2;1;NaN;1;1;1;0.89788;0
NF;1;2;1;1;1;4;0;0;2;0;1;0.83962;0
NF;1;2;1;0;8;4;1;NaN;1;1;1;0.7589;0
NF;1;2;1;1;5;5;1;NaN;4;0;0;0.66915;0
NF;1;2;1;0;10;1;1;NaN;1;1;1;0.69335;0
NF;1;2;1;1;5;1;1;NaN;2;1;1;1.1007;0
NF;1;2;1;0;9;4;0;NaN;3;0;1;1.0373;0
NF;1;2;1;0;8;2;0;NaN;3;1;0;0.83379;0
NF;1;2;1;0;6;4;0;NaN;1;1;0;0.83488;0
NF;1;2;1;0;9;5;1;NaN;2;1;1;1.183;0
NF;1;2;1;0;10;1;0;NaN;1;1;0;1.3068;0
NF;1;2;1;1;5;2;0;1;1;0;1;0.84429;0
NF;1;2;1;0;7;5;1;NaN;4;1;1;0.8235;0
NF;1;2;1;0;6;2;0;NaN;1;1;0;0.88011;0
NF;1;2;1;0;9;2;1;NaN;1;1;1;0.63365;0
NF;1;2;1;1;4;1;1;NaN;1;0;0;0.94092;0
NF;1;2;1;0;9;3;1;NaN;3;0;0;1.7255;0
NF;1;2;1;0;8;5;0;NaN;1;1;0;0.73975;0
NF;1;2;1;1;5;1;0;1;3;0;1;0.95056;0
NF;1;2;1;1;5;3;1;NaN;1;1;1;0.99685;0
NF;1;2;1;1;2;1;0;0;1;0;1;0.7398;0
NF;1;2;1;0;9;1;1;NaN;4;0;0;1.0462;0
NF;1;2;1;0;8;4;0;NaN;2;0;1;0.56576;0
NF;1;2;1;1;3;5;1;NaN;1;1;1;0.74574;0
NF;1;2;1;1;4;2;1;NaN;4;0;0;0.72462;0
NF;1;2;1;0;10;3;0;NaN;2;1;0;0.78992;0
NF;1;2;1;0;6;3;1;NaN;3;0;0;0.85495;0
NF;1;2;1;0;7;3;0;NaN;1;0;1;0.64709;0
NF;1;2;1;0;7;2;1;NaN;2;0;0;0.45682;0
NF;1;2;1;1;2;4;1;NaN;2;0;0;1.3431;0
NF;1;2;1;1;3;1;1;NaN;3;1;1;0.74181;0
NF;1;2;1;1;3;1;1;NaN;1;1;1;0.84868;0
NF;1;2;1;1;2;5;1;NaN;5;1;1;0.78139;0
NF;1;2;1;1;4;2;1;NaN;1;1;1;0.70938;0
NF;1;2;1;1;4;5;0;1;1;1;0;0.68561;0
NF;1;2;1;1;4;1;1;NaN;5;0;0;0.96431;0
NF;1;2;1;0;8;5;1;NaN;2;0;0;0.63869;0
NF;1;2;1;1;1;2;1;NaN;2;0;0;0.81308;0
NF;1;2;1;0;8;3;0;NaN;3;1;0;0.66048;0
NF;1;2;1;0;9;5;0;NaN;3;0;1;0.8336;0
NF;1;2;1;1;1;4;1;NaN;2;0;0;0.70673;0
NF;1;2;1;0;8;2;0;NaN;1;1;0;1.2749;0
NF;1;2;1;0;7;3;0;NaN;2;0;1;0.6851;0
NF;1;2;1;1;3;5;0;0;2;0;1;1.8278;0
NF;1;2;1;0;6;3;1;NaN;4;1;1;1.1799;0
NF;1;2;1;0;10;2;0;NaN;3;1;0;0.94899;0
NF;1;2;1;0;10;1;1;NaN;2;1;1;0.78702;0
NF;1;2;1;0;9;5;0;NaN;2;0;1;985;0
NF;1;2;1;1;1;5;1;NaN;3;0;0;1.3164;0
NF;1;2;1;0;9;3;0;NaN;2;0;1;0.73751;0
NF;1;2;1;0;6;1;1;NaN;1;1;1;0.74539;0
NF;1;2;1;0;10;4;1;NaN;2;1;1;0.63362;0
NF;1;2;1;1;5;5;1;NaN;5;1;1;0.62776;0
NF;1;2;1;1;5;3;1;NaN;1;1;1;0.59601;0
NF;1;2;1;1;1;3;1;NaN;2;0;0;946;0
NF;1;2;1;1;1;4;0;1;2;0;1;1.1493;0
NF;1;2;1;1;2;4;0;1;2;1;0;1.252;0
NF;1;2;1;0;6;1;1;NaN;4;1;1;1.074;0
NF;1;2;1;1;3;3;0;0;2;0;1;0.66785;0
NF;1;2;1;0;9;3;0;NaN;2;0;1;0.59098;0
NF;1;2;1;1;3;1;0;0;1;0;1;1.0687;0
NF;1;2;1;0;8;1;0;NaN;1;1;0;1.2509;0
NF;1;2;1;0;10;4;0;NaN;1;0;1;1.089;0
NF;1;2;1;0;8;4;0;NaN;2;1;0;2.0515;0
NF;1;2;1;1;1;1;1;NaN;2;1;1;0.72073;0
NF;1;2;1;1;2;3;1;NaN;5;1;1;0.60447;0
NF;1;2;1;0;8;3;0;NaN;2;1;0;0.85356;0
NF;1;2;1;1;2;4;0;1;1;0;1;1.0932;0
NF;1;2;1;1;4;3;1;NaN;1;1;1;0.84281;0
NF;1;2;1;0;9;3;0;NaN;1;0;1;1.6715;0
NF;1;2;1;0;7;5;0;NaN;2;0;1;1.5782;0
NF;1;2;1;0;8;4;0;NaN;3;0;1;0.86786;0
NF;1;2;1;1;2;5;1;NaN;2;0;0;0.73255;0
NF;1;2;1;0;6;5;1;NaN;2;0;0;1.8093;0
NF;1;2;1;1;1;1;1;NaN;1;1;1;0.81893;0
NF;1;2;1;1;5;4;0;1;2;1;0;1.0135;0
NF;1;2;1;1;1;2;1;NaN;2;1;1;0.72548;0
NF;1;2;1;1;2;3;0;1;2;0;1;1.2073;0
NF;1;2;1;0;8;2;1;NaN;2;1;1;0.74604;0
NF;1;2;1;0;6;3;1;NaN;2;0;0;0.64505;0
NF;1;2;1;1;5;5;0;0;3;1;0;0.86526;0
NF;1;2;1;1;1;1;1;NaN;1;1;1;0.60737;0
NF;1;2;1;1;1;3;1;NaN;4;1;1;966;0
NF;1;2;1;1;5;4;0;1;3;1;0;0.73882;0
NF;1;2;1;1;4;1;0;1;1;1;0;0.85327;0
NF;1;2;1;0;8;1;1;NaN;1;1;1;0.69284;0
NF;1;2;1;0;10;3;0;NaN;1;0;1;0.64413;0
NF;1;2;1;1;5;4;1;NaN;3;1;1;1.2614;0
NF;1;2;1;0;6;5;0;NaN;2;0;1;0.95594;0
NF;1;2;1;1;4;5;0;0;2;0;1;0.62913;0
NF;1;2;1;0;6;1;0;NaN;2;1;0;0.86925;0
NF;1;2;1;0;9;2;0;NaN;1;0;1;0.4571;0
NF;1;2;1;0;9;4;0;NaN;2;0;1;1.1105;0
NF;1;2;1;1;5;1;1;NaN;2;0;0;0.82143;0
NF;1;2;1;0;10;3;0;NaN;3;0;1;0.90124;0
NF;1;2;1;1;2;1;0;0;3;0;1;1.5814;0
NF;1;2;1;1;4;4;0;1;2;1;0;0.73006;0
