Observer;Tone complexity;Session;Practice or main experiment;Chord consonance;Chord shape index;Starting pitch;Probe correctness;Probe consonance;Probe index;Response yes/no;Response accuracy;Response time
JS;0;1;1;1;2;2;1;NaN;1;0;0;0.57421
JS;0;1;1;1;3;4;0;0;3;0;1;0.55058
JS;0;1;1;0;7;5;0;NaN;5;1;0;0.48006
JS;0;1;1;1;4;3;0;0;1;0;1;0.55174
JS;0;1;1;0;7;5;0;NaN;2;1;0;0.55084
JS;0;1;1;0;6;2;0;NaN;5;0;1;0.57615
JS;0;1;1;1;3;1;0;0;2;0;1;0.54363
JS;0;1;1;0;9;1;1;NaN;4;0;0;639
JS;0;1;1;0;6;1;1;NaN;2;1;1;0.51848
JS;0;1;1;0;7;3;0;NaN;4;0;1;0.54429
JS;0;1;1;1;1;5;1;NaN;3;1;1;0.47066
JS;0;1;1;0;8;2;1;NaN;5;1;1;0.49458
JS;0;1;1;1;3;1;1;NaN;4;1;1;0.43875
JS;0;1;1;1;4;4;0;1;1;1;0;0.60405
JS;0;1;1;0;10;4;0;NaN;3;0;1;0.4626
JS;0;1;1;1;4;3;0;1;2;1;0;0.55032
JS;0;1;1;1;4;5;0;1;2;1;0;0.54374
JS;0;1;1;1;5;1;0;1;3;0;1;0.41408
JS;0;1;1;0;8;4;0;NaN;4;0;1;0.5953
JS;0;1;1;0;9;5;1;NaN;5;1;1;0.4718
JS;0;1;1;1;1;5;1;NaN;5;1;1;0.49573
JS;0;1;1;0;10;1;0;NaN;2;0;1;0.48785
JS;0;1;1;0;9;2;0;NaN;1;0;1;0.52924
JS;0;1;1;1;2;5;0;0;2;0;1;0.53057
JS;0;1;1;1;4;5;0;0;3;0;1;0.50395
JS;0;1;1;1;2;5;1;NaN;1;1;1;0.58227
JS;0;1;1;0;6;1;0;NaN;6;0;1;0.48712
JS;0;1;1;0;6;5;0;NaN;2;0;1;0.52684
JS;0;1;1;1;2;4;0;0;2;0;1;0.63071
JS;0;1;1;0;7;3;0;NaN;6;0;1;0.51237
JS;0;1;1;1;4;3;0;0;1;1;0;0.50005
JS;0;1;1;1;5;5;1;NaN;3;1;1;0.47933
JS;0;1;1;0;6;4;0;NaN;6;1;0;0.4711
JS;0;1;1;0;6;5;0;NaN;5;0;1;0.50288
JS;0;1;1;0;6;2;0;NaN;2;0;1;0.58365
JS;0;1;1;1;2;2;1;NaN;2;1;1;0.55825
JS;0;1;1;1;3;4;0;0;3;0;1;0.48003
JS;0;1;1;1;1;3;0;0;3;0;1;0.52787
JS;0;1;1;1;5;3;1;NaN;2;1;1;0.5838
JS;0;1;1;0;10;5;1;NaN;4;1;1;0.43137
JS;0;1;1;0;10;2;0;NaN;6;0;1;0.49511
JS;0;1;1;0;8;5;0;NaN;2;0;1;0.4714
JS;0;1;1;0;6;2;0;NaN;4;0;1;0.5352
JS;0;1;1;0;9;5;1;NaN;4;1;1;0.43952
JS;0;1;1;1;5;1;0;1;1;1;0;0.43128
JS;0;1;1;1;3;5;1;NaN;4;1;1;0.43106
JS;0;1;1;0;9;4;1;NaN;2;1;1;0.52434
JS;0;1;1;1;3;5;0;1;2;1;0;0.49482
JS;0;1;1;1;1;1;0;1;1;0;1;0.47897
JS;0;1;1;1;1;2;0;1;1;1;0;0.55073
JS;0;1;1;0;6;5;0;NaN;4;0;1;0.59214
JS;0;1;1;0;10;5;0;NaN;2;1;0;0.68708
JS;0;1;1;0;6;4;1;NaN;4;1;1;0.4714
JS;0;1;1;1;2;4;1;NaN;2;1;1;0.48699
JS;0;1;1;1;1;3;1;NaN;5;1;1;0.46279
JS;0;1;1;0;9;3;1;NaN;4;1;1;0.52656
JS;0;1;1;1;2;5;1;NaN;4;1;1;0.46497
JS;0;1;1;0;8;4;1;NaN;3;1;1;0.41669
JS;0;1;1;0;9;4;1;NaN;4;1;1;0.44589
JS;0;1;1;0;9;1;0;NaN;5;0;1;0.54166
JS;0;1;1;1;2;2;0;1;2;1;0;0.52107
JS;0;1;1;1;1;4;0;1;1;1;0;0.48853
JS;0;1;1;0;8;3;1;NaN;3;1;1;0.51216
JS;0;1;1;0;7;1;0;NaN;5;1;0;0.48704
JS;0;1;1;0;9;2;1;NaN;4;1;1;0.43873
JS;0;1;1;0;6;2;1;NaN;2;0;0;0.45449
JS;0;1;1;1;1;1;1;NaN;4;0;0;0.55826
JS;0;1;1;1;3;4;0;0;2;0;1;0.55223
JS;0;1;1;1;4;1;0;0;3;0;1;0.48708
JS;0;1;1;0;9;5;0;NaN;1;0;1;0.50285
JS;0;1;1;0;8;4;0;NaN;1;1;0;0.47963
JS;0;1;1;0;10;4;1;NaN;2;1;1;0.47958
JS;0;1;1;0;6;4;0;NaN;2;0;1;0.47928
JS;0;1;1;0;6;2;0;NaN;1;1;0;0.44696
JS;0;1;1;0;9;2;0;NaN;3;1;0;0.52669
JS;0;1;1;1;4;4;0;0;2;0;1;0.44654
JS;0;1;1;0;8;4;1;NaN;4;1;1;0.44628
JS;0;1;1;1;4;4;1;NaN;4;1;1;0.46206
JS;0;1;1;1;5;1;0;1;1;0;1;0.49387
JS;0;1;1;1;4;3;0;0;1;1;0;0.45327
JS;0;1;1;0;8;3;0;NaN;4;1;0;0.50704
JS;0;1;1;0;7;1;0;NaN;6;1;0;0.47895
JS;0;1;1;1;5;1;0;1;2;0;1;0.54259
JS;0;1;1;1;3;4;0;0;2;0;1;0.59946
JS;0;1;1;0;8;5;1;NaN;1;0;0;0.53509
JS;0;1;1;0;10;4;1;NaN;1;0;0;0.63133
JS;0;1;1;1;2;3;1;NaN;1;1;1;0.49446
JS;0;1;1;0;10;1;0;NaN;4;1;0;0.63071
JS;0;1;1;0;6;4;1;NaN;5;1;1;0.50429
JS;0;1;1;0;6;4;1;NaN;1;1;1;0.61708
JS;0;1;1;0;8;5;0;NaN;1;0;1;0.52718
JS;0;1;1;0;7;4;1;NaN;5;1;1;0.47091
JS;0;1;1;0;10;2;0;NaN;5;0;1;0.55877
JS;0;1;1;0;10;3;0;NaN;5;0;1;0.60061
JS;0;1;1;0;7;5;0;NaN;5;0;1;0.50826
JS;0;1;1;1;5;3;1;NaN;2;1;1;0.55044
JS;0;1;1;0;7;4;1;NaN;4;1;1;0.45585
JS;0;1;1;1;5;5;1;NaN;3;1;1;0.44755
JS;0;1;1;1;1;4;1;NaN;3;0;0;0.56731
JS;0;1;1;0;8;5;0;NaN;5;0;1;0.63121
JS;0;1;1;0;7;3;1;NaN;2;1;1;0.5823
JS;0;1;1;0;10;1;0;NaN;4;0;1;0.59926
JS;0;1;1;1;1;4;1;NaN;1;1;1;0.51083
JS;0;1;1;1;1;2;0;0;3;0;1;0.56817
JS;0;1;1;1;4;1;1;NaN;5;1;1;0.49597
JS;0;1;1;0;8;2;1;NaN;5;1;1;0.41625
JS;0;1;1;0;9;1;0;NaN;3;0;1;0.52307
JS;0;1;1;0;8;1;1;NaN;1;1;1;0.51185
JS;0;1;1;0;9;4;1;NaN;5;1;1;0.44678
JS;0;1;1;1;4;4;1;NaN;5;1;1;0.43606
JS;0;1;1;1;2;3;0;1;2;1;0;0.45977
JS;0;1;1;1;2;4;1;NaN;4;1;1;0.44105
JS;0;1;1;0;6;5;1;NaN;4;1;1;0.44633
JS;0;1;1;0;9;4;1;NaN;3;1;1;0.54207
JS;0;1;1;0;10;4;1;NaN;4;1;1;0.64703
JS;0;1;1;0;7;2;0;NaN;3;0;1;0.48713
JS;0;1;1;0;10;2;0;NaN;5;0;1;0.54274
JS;0;1;1;0;7;3;0;NaN;5;0;1;0.52764
JS;0;1;1;0;7;5;0;NaN;4;0;1;0.57396
JS;0;1;1;1;5;1;1;NaN;1;1;1;0.60833
JS;0;1;1;1;3;4;0;0;2;0;1;0.46443
JS;0;1;1;0;10;1;1;NaN;5;1;1;0.49616
JS;0;1;1;1;1;3;0;1;3;1;0;0.58444
JS;0;1;1;1;1;2;1;NaN;1;1;1;0.4709
JS;0;1;1;0;8;4;1;NaN;3;1;1;0.49467
JS;0;1;1;1;3;1;1;NaN;4;1;1;0.42292
JS;0;1;1;0;9;3;0;NaN;5;0;1;0.56672
JS;0;1;1;0;9;4;1;NaN;5;1;1;0.50275
JS;0;1;1;0;7;4;1;NaN;1;0;0;0.62344
JS;0;1;1;0;8;4;1;NaN;4;0;0;0.4701
JS;0;1;1;0;7;4;1;NaN;4;1;1;0.40331
JS;0;1;1;1;1;3;0;1;3;1;0;0.49102
JS;0;1;1;0;9;4;1;NaN;3;0;0;0.50439
JS;0;1;1;1;1;4;0;1;3;1;0;0.47609
JS;0;1;1;1;1;1;0;1;1;1;0;0.56396
JS;0;1;1;1;5;5;0;1;1;0;1;0.53433
JS;0;1;1;1;5;1;0;1;2;1;0;0.51067
JS;0;1;1;0;8;2;1;NaN;3;1;1;0.59213
JS;0;1;1;1;2;2;1;NaN;4;1;1;0.46855
JS;0;1;1;0;8;2;0;NaN;4;0;1;0.45382
JS;0;1;1;0;10;1;0;NaN;6;0;1;0.5597
JS;0;1;1;0;8;5;0;NaN;6;1;0;0.57445
JS;0;1;1;1;1;4;0;1;1;0;1;0.45495
JS;0;1;1;1;5;4;1;NaN;5;1;1;0.38262
JS;0;1;1;0;9;2;1;NaN;3;1;1;0.47585
JS;0;1;1;1;2;2;0;1;3;0;1;0.49963
JS;0;1;1;0;6;3;0;NaN;2;1;0;0.62844
JS;0;1;1;1;4;1;1;NaN;3;1;1;0.41654
JS;0;1;1;1;4;4;1;NaN;2;1;1;0.52573
JS;0;1;1;1;1;4;0;0;3;0;1;0.49614
JS;0;1;1;0;7;3;0;NaN;2;0;1;0.53649
JS;0;1;1;0;7;1;1;NaN;5;1;1;0.52625
JS;0;1;1;0;9;2;1;NaN;3;0;0;0.51012
JS;0;1;1;1;4;2;1;NaN;5;1;1;0.33555
JS;0;1;1;1;1;3;1;NaN;2;1;1;0.55919
JS;0;1;1;1;5;2;1;NaN;2;0;0;0.56426
JS;0;1;1;1;4;2;0;0;1;0;1;0.53464
JS;0;1;1;1;4;5;1;NaN;4;1;1;0.43899
JS;0;1;1;0;10;4;1;NaN;5;1;1;0.38834
JS;0;1;1;1;4;5;0;0;3;0;1;0.46551
JS;0;1;1;0;6;1;0;NaN;4;0;1;0.5534
JS;0;1;1;1;4;4;0;1;3;1;0;0.48015
JS;0;1;1;1;3;4;1;NaN;5;1;1;0.44174
JS;0;1;1;0;6;2;1;NaN;3;1;1;0.50773
JS;0;1;1;0;10;1;1;NaN;1;1;1;0.54761
JS;0;1;1;0;8;2;0;NaN;2;0;1;0.49541
JS;0;1;1;0;6;5;1;NaN;2;0;0;0.52773
JS;0;1;1;1;2;4;1;NaN;3;1;1;0.43151
JS;0;1;1;0;8;3;1;NaN;2;1;1;0.50339
JS;0;1;1;1;3;3;1;NaN;3;1;1;0.43207
JS;0;1;1;1;4;3;0;1;2;0;1;0.43994
JS;0;1;1;0;9;3;0;NaN;4;0;1;0.48529
JS;0;1;1;0;6;2;0;NaN;6;1;0;0.46339
JS;0;1;1;1;2;2;0;1;1;0;1;0.48728
JS;0;1;1;1;3;4;1;NaN;5;1;1;0.46291
JS;0;1;1;1;4;3;0;0;2;0;1;0.47074
JS;0;1;1;1;3;4;0;0;1;0;1;0.50261
JS;0;1;1;0;8;2;0;NaN;4;0;1;0.51928
JS;0;1;1;1;5;5;0;0;2;0;1;0.54804
JS;0;1;1;1;3;3;0;1;2;1;0;0.54155
JS;0;1;1;0;6;1;1;NaN;5;1;1;0.4423
JS;0;1;1;0;9;1;1;NaN;1;1;1;0.47813
JS;0;1;1;0;10;3;0;NaN;3;1;0;0.50985
JS;0;1;1;0;10;1;0;NaN;2;1;0;0.59114
JS;0;1;1;0;10;4;0;NaN;3;0;1;0.49416
JS;0;1;1;1;2;5;0;0;1;0;1;0.50262
JS;0;1;1;0;8;4;0;NaN;3;1;0;0.53529
JS;0;1;1;0;8;4;1;NaN;5;1;1;0.47312
JS;0;1;1;0;10;4;0;NaN;4;0;1;0.54337
JS;0;1;1;1;2;5;1;NaN;3;1;1;0.49626
JS;0;1;1;0;8;1;1;NaN;1;1;1;0.50455
JS;0;1;1;1;4;5;0;0;2;0;1;0.49485
JS;0;1;1;0;6;3;0;NaN;1;0;1;0.44968
JS;0;1;1;0;6;2;0;NaN;4;1;0;0.45737
JS;0;1;1;0;8;3;1;NaN;5;1;1;0.4253
JS;0;1;1;1;1;3;0;0;1;1;0;0.44096
JS;0;1;1;0;8;5;0;NaN;4;0;1;0.43266
JS;0;1;1;1;3;1;0;0;3;0;1;0.49656
JS;0;1;1;1;4;2;1;NaN;2;1;1;0.49434
JS;0;1;1;0;8;3;1;NaN;5;1;1;0.45991
JS;0;1;1;1;5;4;1;NaN;1;1;1;0.45161
JS;0;1;1;1;5;4;0;1;2;1;0;0.52584
JS;0;1;1;0;9;4;0;NaN;6;1;0;0.49614
JS;0;1;1;1;1;2;1;NaN;5;1;1;0.46445
JS;0;1;1;1;2;3;1;NaN;4;1;1;0.44821
JS;0;1;1;0;6;1;0;NaN;2;1;0;0.54398
JS;0;1;1;1;2;2;0;1;1;1;0;0.47284
JS;0;1;1;1;2;3;1;NaN;1;0;0;0.52861
JS;0;1;1;1;5;3;1;NaN;4;1;1;0.45645
JS;0;1;1;0;7;2;0;NaN;3;0;1;0.4722
JS;0;1;1;0;7;5;0;NaN;4;1;0;0.47346
JS;0;1;1;0;8;2;1;NaN;2;0;0;0.49575
JS;0;1;1;1;4;3;0;0;2;0;1;0.48813
JS;0;1;1;1;1;4;0;0;1;0;1;0.4478
JS;0;1;1;1;3;3;0;0;1;0;1;0.47954
JS;0;1;1;1;5;1;1;NaN;5;1;1;0.43947
JS;0;1;1;0;6;5;1;NaN;1;1;1;0.46067
JS;0;1;1;1;5;5;0;0;2;0;1;0.46032
JS;0;1;1;0;7;4;1;NaN;1;1;1;0.49225
JS;0;1;1;1;4;4;0;1;2;0;1;0.47639
JS;0;1;1;0;10;3;1;NaN;3;0;0;0.51615
JS;0;1;1;0;6;2;0;NaN;3;1;0;0.64847
JS;0;1;1;1;2;1;0;1;1;0;1;0.53023
JS;0;1;1;1;4;1;0;0;1;0;1;0.58199
JS;0;1;1;1;4;1;0;0;3;1;0;0.59885
JS;0;1;1;1;4;1;1;NaN;3;1;1;0.52635
JS;0;1;1;1;1;2;0;0;3;0;1;0.48622
JS;0;1;1;0;8;1;1;NaN;4;1;1;0.44713
JS;0;1;1;1;4;3;0;1;2;0;1;0.45655
JS;0;1;1;0;9;3;0;NaN;4;0;1;0.51587
JS;0;1;1;0;10;2;1;NaN;3;1;1;0.53531
JS;0;1;1;1;3;2;0;0;3;0;1;0.51975
JS;0;1;1;0;9;4;1;NaN;4;1;1;0.53505
JS;0;1;1;0;7;3;1;NaN;2;0;0;0.51148
JS;0;1;1;0;9;4;0;NaN;5;0;1;0.64623
JS;0;1;1;1;3;3;0;1;3;1;0;0.53443
JS;0;1;1;0;10;3;1;NaN;3;0;0;0.51081
JS;0;1;1;1;1;1;0;1;1;1;0;0.51214
JS;0;1;1;0;10;1;0;NaN;1;0;1;0.55091
JS;0;1;1;1;5;1;1;NaN;1;1;1;0.55747
JS;0;1;1;1;1;5;1;NaN;3;1;1;0.4633
JS;0;1;1;0;9;5;0;NaN;4;0;1;0.51908
JS;0;1;1;1;4;4;1;NaN;4;1;1;0.55044
JS;0;1;1;0;6;3;1;NaN;3;1;1;0.46387
JS;0;1;1;0;9;1;0;NaN;2;0;1;0.47252
JS;0;1;1;1;3;5;0;0;2;0;1;0.46582
JS;0;1;1;1;3;2;1;NaN;1;1;1;0.55358
JS;0;1;1;0;6;4;1;NaN;1;1;1;0.49896
JS;0;1;1;0;10;4;1;NaN;3;1;1;0.5103
JS;0;1;1;0;7;3;1;NaN;5;0;0;0.50367
JS;0;1;1;1;2;1;0;0;3;1;0;0.56848
JS;0;1;1;1;3;5;0;0;1;0;1;0.54427
JS;0;1;1;0;8;2;0;NaN;5;0;1;0.57467
JS;0;1;1;0;8;5;0;NaN;4;1;0;0.59929
JS;0;1;1;1;5;5;1;NaN;5;1;1;0.43863
JS;0;1;1;1;2;2;1;NaN;5;1;1;0.45448
JS;0;1;1;0;9;1;1;NaN;3;0;0;0.5398
JS;0;1;1;0;7;2;1;NaN;1;0;0;0.51103
JS;0;1;1;1;4;4;1;NaN;4;1;1;0.48587
JS;0;1;1;1;3;2;1;NaN;3;1;1;0.54962
JS;0;1;1;0;10;5;0;NaN;5;0;1;511
JS;0;1;1;0;6;3;0;NaN;2;0;1;0.5843
JS;0;1;1;0;6;1;1;NaN;1;0;0;0.55879
JS;0;1;1;1;2;2;0;1;3;0;1;0.70467
JS;0;1;1;0;8;2;1;NaN;2;0;0;0.51941
JS;0;1;1;0;6;3;0;NaN;1;0;1;0.50274
JS;0;1;1;0;7;5;0;NaN;2;0;1;0.50354
JS;0;1;1;0;6;2;1;NaN;4;1;1;0.46434
JS;0;1;1;1;5;2;1;NaN;5;1;1;0.43209
JS;0;1;1;0;8;4;0;NaN;1;0;1;0.4878
JS;0;1;1;1;5;4;0;0;2;0;1;0.51961
JS;0;1;1;0;6;2;1;NaN;2;1;1;0.52699
JS;0;1;1;1;2;5;1;NaN;1;1;1;0.5029
JS;0;1;1;1;5;5;1;NaN;5;1;1;0.42364
JS;0;1;1;1;4;5;1;NaN;5;1;1;0.46087
JS;0;1;1;1;3;2;0;0;2;0;1;0.53262
JS;0;1;1;0;8;4;1;NaN;5;1;1;0.44745
JS;0;1;1;0;6;2;0;NaN;3;0;1;0.49525
JS;0;1;1;0;6;5;0;NaN;4;0;1;0.63948
JS;0;1;1;0;9;1;1;NaN;1;0;0;0.53767
JS;0;1;1;0;9;4;1;NaN;1;1;1;0.46514
JS;0;1;1;0;7;4;0;NaN;5;0;1;0.44338
JS;0;1;1;0;10;1;0;NaN;6;0;1;0.51637
JS;0;1;1;1;2;5;0;0;2;0;1;0.47941
JS;0;1;1;1;2;5;1;NaN;5;1;1;0.44831
JS;0;1;1;1;3;2;0;0;1;0;1;0.67078
JS;0;1;1;1;4;3;1;NaN;1;0;0;0.61487
JS;0;1;1;0;6;5;0;NaN;1;0;1;0.55975
JS;0;1;1;1;4;3;1;NaN;5;1;1;0.54352
JS;0;1;1;0;8;1;0;NaN;4;0;1;0.49443
JS;0;1;1;0;10;1;1;NaN;2;1;1;0.43889
JS;0;1;1;0;10;5;0;NaN;6;0;1;0.49248
JS;0;1;1;1;3;5;1;NaN;2;0;0;0.53558
JS;0;1;1;0;8;5;1;NaN;4;1;1;0.4403
JS;0;1;1;1;1;4;1;NaN;2;1;1;0.51799
JS;0;1;1;0;10;4;0;NaN;4;0;1;0.48007
JS;0;1;1;1;1;2;1;NaN;2;0;0;0.50421
JS;0;1;1;1;5;5;0;0;2;0;1;0.59089
JS;0;1;1;0;6;3;0;NaN;6;1;0;0.50462
JS;0;1;1;0;9;4;1;NaN;5;1;1;0.53526
JS;0;1;1;0;7;5;0;NaN;6;0;1;0.47197
JS;0;1;1;1;5;4;0;1;3;0;1;0.5521
JS;0;1;1;0;9;2;1;NaN;5;1;1;0.47932
JS;0;1;1;1;4;3;1;NaN;1;1;1;0.65518
JS;0;1;1;1;1;5;0;0;3;0;1;0.49585
JS;0;1;1;0;6;2;1;NaN;5;1;1;0.46401
JS;0;1;1;0;9;4;0;NaN;6;1;0;0.55983
JS;0;1;1;0;10;4;1;NaN;5;1;1;0.50326
JS;0;1;1;1;1;1;0;0;3;0;1;0.61601
JS;0;1;1;1;5;4;1;NaN;3;1;1;0.60056
JS;0;1;1;0;10;3;1;NaN;4;0;0;0.55751
JS;0;1;1;0;6;1;0;NaN;6;0;1;0.59942
JS;0;1;1;1;5;5;0;0;3;0;1;0.56699
JS;0;1;1;1;2;4;1;NaN;5;1;1;0.50288
JS;0;1;1;0;10;3;0;NaN;4;0;1;0.53565
JS;0;1;1;1;3;1;1;NaN;1;1;1;0.60811
JS;0;1;1;1;2;2;0;0;2;0;1;0.51202
JS;0;1;1;0;9;1;1;NaN;2;1;1;0.56134
JS;0;1;1;1;1;5;0;1;2;0;1;0.66623
JS;0;1;1;0;8;3;0;NaN;3;0;1;0.48497
JS;0;1;1;0;8;2;1;NaN;1;1;1;0.54851
JS;0;1;1;0;7;5;0;NaN;6;0;1;0.48842
JS;0;1;1;1;3;2;0;1;3;0;1;0.52817
JS;0;1;1;0;7;5;0;NaN;5;1;0;0.52804
JS;0;1;1;1;2;3;0;1;3;0;1;0.46384
JS;0;1;1;0;6;3;0;NaN;5;0;1;0.47973
JS;0;1;1;0;9;1;1;NaN;1;1;1;0.65534
JS;0;1;1;0;9;1;0;NaN;5;0;1;464
JS;0;1;1;1;4;4;1;NaN;4;1;1;0.68773
JS;0;1;1;1;3;4;0;0;3;0;1;0.4905
JS;0;1;1;0;7;2;1;NaN;3;1;1;0.47965
JS;0;1;1;1;2;4;1;NaN;5;1;1;0.42341
JS;0;1;1;0;8;3;0;NaN;1;0;1;0.45519
JS;0;1;1;1;5;2;1;NaN;5;1;1;0.42294
JS;0;1;1;0;6;5;1;NaN;5;1;1;0.39872
JS;0;1;1;0;8;2;1;NaN;3;1;1;0.49996
JS;0;1;1;0;10;5;0;NaN;6;0;1;0.4713
JS;0;1;1;0;9;4;1;NaN;4;1;1;0.46863
JS;0;1;1;1;2;3;1;NaN;2;1;1;0.46838
JS;0;1;1;1;4;2;0;0;1;0;1;0.52412
JS;0;1;1;1;3;3;0;1;1;0;1;0.50246
JS;0;1;1;1;2;5;0;0;3;0;1;0.55124
JS;0;1;1;1;5;5;1;NaN;5;1;1;0.42214
JS;0;1;1;1;3;3;1;NaN;4;1;1;0.46741
JS;0;1;1;1;5;4;0;0;1;0;1;0.49917
JS;0;1;1;1;4;2;1;NaN;3;1;1;0.47066
JS;0;1;1;0;10;5;0;NaN;5;0;1;0.50229
JS;0;1;1;0;7;4;1;NaN;3;1;1;0.43098
JS;0;1;1;1;1;2;1;NaN;1;0;0;0.50277
JS;0;1;1;1;2;4;1;NaN;4;1;1;0.46116
JS;0;1;1;0;7;1;1;NaN;3;1;1;0.45853
JS;0;1;1;0;9;3;0;NaN;1;0;1;0.52212
JS;0;1;1;0;6;5;1;NaN;3;1;1;0.49493
JS;0;1;1;0;6;3;1;NaN;5;1;1;0.42323
JS;0;1;1;1;5;3;0;0;2;0;1;0.46851
JS;0;1;1;0;7;2;0;NaN;1;0;1;0.50406
JS;0;1;1;0;10;5;0;NaN;2;0;1;0.49074
JS;0;1;1;1;3;4;1;NaN;2;0;0;0.49579
JS;0;1;1;1;2;2;1;NaN;2;1;1;0.5361
JS;0;1;1;1;4;4;1;NaN;2;1;1;0.57185
JS;0;1;1;0;7;1;1;NaN;2;1;1;0.51188
JS;0;1;1;0;6;1;0;NaN;3;0;1;0.53369
JS;0;1;1;0;6;1;1;NaN;3;1;1;0.51297
JS;0;1;1;1;1;5;1;NaN;4;1;1;0.50632
JS;0;1;1;1;3;2;1;NaN;2;0;0;0.51011
JS;0;1;1;0;7;4;0;NaN;4;1;0;0.52744
JS;0;1;1;0;8;4;1;NaN;5;1;1;0.44731
JS;0;1;1;0;8;4;0;NaN;5;0;1;0.46307
JS;0;1;1;0;9;1;1;NaN;3;0;0;0.54283
JS;0;1;1;1;4;4;0;1;3;0;1;0.50354
JS;0;1;1;0;8;5;0;NaN;2;0;1;0.50457
JS;0;1;1;0;7;1;0;NaN;1;1;0;0.53474
JS;0;1;1;0;8;4;1;NaN;4;1;1;0.47911
JS;0;1;1;1;3;2;0;1;1;0;1;0.43901
JS;0;1;1;1;2;1;1;NaN;4;1;1;0.59874
JS;0;1;1;1;4;3;0;0;2;0;1;0.48609
JS;0;1;1;1;3;4;1;NaN;3;1;1;0.46985
JS;0;1;1;1;4;2;1;NaN;2;0;0;0.51764
JS;0;1;1;1;1;5;1;NaN;3;1;1;0.40928
JS;0;1;1;1;4;4;1;NaN;5;1;1;0.40729
JS;0;1;1;0;7;2;1;NaN;2;0;0;0.50304
JS;0;1;1;0;10;5;1;NaN;5;1;1;0.43187
JS;0;1;1;1;1;1;0;0;1;0;1;0.49559
JS;0;1;1;1;1;1;0;1;2;1;0;0.49589
JS;0;1;1;0;6;3;1;NaN;5;1;1;0.3842
JS;0;1;1;0;7;1;0;NaN;3;0;1;0.45591
JS;0;1;1;0;9;3;0;NaN;6;0;1;0.49568
JS;0;1;1;0;10;5;1;NaN;1;0;0;0.48799
JS;0;1;1;0;6;3;1;NaN;4;1;1;0.40774
JS;0;1;1;1;1;4;0;0;3;NaN;NaN;NaN
JS;0;1;1;1;4;2;1;NaN;2;0;0;0.47485
JS;0;1;1;1;3;1;1;NaN;1;0;0;0.54162
JS;0;1;1;0;7;4;1;NaN;3;0;0;0.57454
JS;0;1;1;0;6;2;1;NaN;5;1;1;0.36693
JS;0;1;1;1;3;3;0;0;1;0;1;0.48168
JS;0;1;1;0;9;5;0;NaN;3;0;1;0.49744
JS;0;1;1;1;5;4;1;NaN;2;1;1;0.48722
JS;0;1;1;1;4;5;0;1;3;0;1;543
JS;0;1;1;1;4;5;1;NaN;5;1;1;0.42635
JS;0;1;1;0;10;2;0;NaN;6;0;1;0.48961
JS;0;1;1;0;8;5;1;NaN;5;1;1;0.45491
JS;0;1;1;1;1;2;0;0;1;0;1;0.49463
JS;0;1;1;0;9;5;0;NaN;4;0;1;0.51099
JS;0;1;1;1;1;5;1;NaN;5;1;1;0.44827
JS;0;1;1;1;4;2;1;NaN;2;0;0;0.47996
JS;0;1;1;0;10;1;1;NaN;1;0;0;0.52783
JS;0;1;1;0;6;3;0;NaN;6;0;1;0.6076
JS;0;1;1;0;10;3;1;NaN;3;1;1;0.56218
JS;0;1;1;1;3;5;1;NaN;1;1;1;0.48708
JS;0;1;1;1;5;3;1;NaN;5;1;1;0.45477
JS;0;1;1;1;1;3;1;NaN;1;0;0;0.57207
JS;0;1;1;1;3;5;1;NaN;3;1;1;0.52709
JS;0;1;1;1;1;5;1;NaN;4;1;1;0.43094
JS;0;1;1;0;6;2;0;NaN;6;0;1;0.63621
JS;0;1;1;1;4;1;0;1;1;0;1;0.51027
JS;0;1;1;0;6;2;1;NaN;2;1;1;0.45555
JS;0;1;1;0;10;2;0;NaN;4;1;0;0.50885
JS;0;1;1;0;10;5;0;NaN;1;0;1;0.51816
JS;0;1;1;1;4;3;1;NaN;4;1;1;0.44008
JS;0;1;1;0;10;1;0;NaN;6;0;1;0.51735
JS;0;1;1;0;8;4;0;NaN;5;1;0;0.43173
JS;0;1;1;0;8;2;0;NaN;6;1;0;0.46823
JS;0;1;1;1;2;5;1;NaN;5;1;1;0.42796
JS;0;1;1;1;5;4;0;1;2;1;0;0.45976
JS;0;1;1;1;3;4;1;NaN;3;1;1;0.41954
JS;0;1;1;0;8;4;1;NaN;4;1;1;0.48075
JS;0;1;1;1;1;4;1;NaN;3;1;1;0.51262
JS;0;1;1;1;5;4;1;NaN;2;1;1;0.45537
JS;0;1;1;0;10;1;0;NaN;4;0;1;0.47917
JS;0;1;1;1;5;3;1;NaN;3;1;1;0.51253
JS;0;1;1;1;3;1;0;1;3;0;1;0.50171
JS;0;1;1;1;2;4;0;0;2;0;1;0.51849
JS;0;1;1;0;8;4;1;NaN;4;1;1;0.52041
JS;0;1;1;1;1;3;1;NaN;4;1;1;0.49728
JS;0;1;1;0;6;1;0;NaN;5;0;1;0.51907
JS;0;1;1;1;1;4;0;1;3;1;0;0.45286
JS;0;1;1;0;8;4;1;NaN;4;1;1;0.46863
JS;0;1;1;1;4;3;0;0;3;0;1;0.42833
JS;0;1;1;0;6;2;1;NaN;1;0;0;0.48409
JS;0;1;1;0;7;4;1;NaN;1;0;0;0.38062
JS;0;1;1;0;9;4;1;NaN;4;1;1;0.34042
